LocationID,AccountID,PolicyID,Region,State,PostalCode,Latitude,Longitude,HazardZoneID,Occupancy,ConstructionCode,YearBuilt,NumberOfStories,BuildingTIV_USD,ContentsTIV_USD,BusinessInterruptionTIV_USD,TotalTIV_USD
LOC000561,ACC0148,POL00030,Central,IL,92786,41.83273,-90.09736,HZ-C-05,Industrial,CONCRETE,2001,18,1920631,148908,412369,2481908
LOC000562,ACC0157,POL00076,Central,OK,62944,35.07112,-95.80329,HZ-C-17,Hospitality,MASONRY,2019,20,3215099,677866,360875,4253840
LOC000563,ACC0022,POL00019,West,WA,80442,38.47209,-122.22434,HZ-W-10,Industrial,CONCRETE,1966,17,1954485,744043,680271,3378799
LOC000564,ACC0006,POL00015,Central,MO,80770,39.96607,-92.17996,HZ-C-06,Industrial,MASONRY,1988,14,996467,214656,536526,1747649
LOC000565,ACC0013,POL00334,Central,IL,26351,37.33781,-92.38751,HZ-C-04,Hospitality,STEEL,2023,1,3170172,145715,391096,3706983
LOC000566,ACC0173,POL00072,East,NJ,59501,35.8707,-76.90559,HZ-E-19,Commercial,WOOD,1991,17,3478040,1138387,624478,5240905
LOC000567,ACC0024,POL00032,East,VA,65690,39.69312,-73.20094,HZ-E-03,Commercial,CONCRETE,1977,15,2005512,225495,153672,2384679
LOC000568,ACC0150,POL00256,North,PA,93422,42.79484,-72.21175,HZ-N-09,Hospitality,CONCRETE,2012,14,2307275,864635,616813,3788723
LOC000569,ACC0136,POL00061,Central,IL,37871,41.40036,-98.05922,HZ-C-17,Hospitality,CONCRETE,1954,6,2221419,286598,508312,3016329
LOC000570,ACC0147,POL00149,Central,MO,15279,42.67086,-98.34496,HZ-C-12,Commercial,WOOD,1997,10,3965878,269070,630823,4865771
LOC000571,ACC0108,POL00025,Central,MO,49998,42.12083,-97.8679,HZ-C-19,Industrial,MASONRY,1973,16,1333046,1039059,29336,2401441
LOC000572,ACC0116,POL00173,North,PA,59454,42.08788,-74.26941,HZ-N-19,Hospitality,MASONRY,1967,17,1562339,161693,46852,1770884
LOC000573,ACC0171,POL00320,East,VA,63690,40.93076,-76.72349,HZ-E-20,Hospitality,MASONRY,2000,11,2898526,961777,156219,4016522
LOC000574,ACC0007,POL00293,East,NC,92589,36.219,-78.38029,HZ-E-06,Industrial,WOOD,2021,3,3833111,949240,771660,5554011
LOC000575,ACC0005,POL00062,South,LA,96278,29.69578,-84.98883,HZ-S-17,Commercial,WOOD,1985,7,2372617,130885,597944,3101446
LOC000576,ACC0151,POL00024,South,LA,74418,32.26229,-87.8629,HZ-S-13,Residential,STEEL,2005,6,3618674,951616,88759,4659049
LOC000577,ACC0044,POL00147,East,NC,28878,34.7282,-72.1415,HZ-E-18,Commercial,STEEL,1961,5,1431198,821135,269670,2522003
LOC000578,ACC0015,POL00153,South,TX,61110,30.53028,-93.49419,HZ-S-01,Residential,STEEL,1968,14,2946290,374819,61775,3382884
LOC000579,ACC0061,POL00253,Central,MO,76666,36.82304,-88.71799,HZ-C-19,Hospitality,WOOD,1984,2,1675016,273684,54398,2003098
LOC000580,ACC0069,POL00284,South,LA,86830,25.26016,-87.32917,HZ-S-01,Residential,MASONRY,2021,5,1807402,157275,507690,2472367
LOC000581,ACC0096,POL00277,South,TX,32044,29.50389,-84.34237,HZ-S-05,Commercial,CONCRETE,2021,15,1970585,195968,666683,2833236
LOC000582,ACC0070,POL00307,North,MA,42884,44.86041,-79.99457,HZ-N-16,Hospitality,STEEL,1977,19,3578637,626600,684781,4890018
LOC000583,ACC0102,POL00063,Central,MO,28304,39.8068,-98.95097,HZ-C-03,Industrial,CONCRETE,1976,20,290776,358514,775089,1424379
LOC000584,ACC0070,POL00126,East,VA,96805,36.09088,-73.73114,HZ-E-15,Industrial,STEEL,1976,15,3807477,738558,666023,5212058
LOC000585,ACC0003,POL00345,Central,MO,32745,43.30032,-90.8682,HZ-C-01,Hospitality,CONCRETE,2000,18,166582,300443,677844,1144869
LOC000586,ACC0173,POL00064,North,PA,56267,40.15474,-71.67916,HZ-N-15,Hospitality,STEEL,1999,6,2831609,182577,564814,3579000
LOC000587,ACC0057,POL00011,Central,OK,46848,38.33433,-97.10514,HZ-C-01,Industrial,MASONRY,1961,20,135363,281648,485168,902179
LOC000588,ACC0156,POL00108,East,NC,10935,41.73837,-78.74243,HZ-E-16,Commercial,CONCRETE,1964,9,1027560,511274,517795,2056629
LOC000589,ACC0145,POL00090,East,VA,18566,39.27871,-75.04005,HZ-E-20,Commercial,WOOD,1966,9,815032,1177177,203182,2195391
LOC000590,ACC0178,POL00348,Central,IL,79853,42.04027,-97.12223,HZ-C-01,Industrial,CONCRETE,1950,14,3795194,1116978,764305,5676477
LOC000591,ACC0175,POL00266,West,WA,71156,45.50946,-120.33812,HZ-W-04,Hospitality,STEEL,2016,2,317528,697378,453559,1468465
LOC000592,ACC0050,POL00172,Central,IL,20722,39.79169,-95.25637,HZ-C-13,Residential,MASONRY,2004,3,296984,602867,440467,1340318
LOC000593,ACC0123,POL00222,Central,IL,13148,35.5656,-90.62058,HZ-C-01,Industrial,STEEL,1981,4,789885,710434,325903,1826222
LOC000594,ACC0154,POL00318,East,VA,67478,38.1574,-77.34279,HZ-E-03,Residential,CONCRETE,2024,4,3591831,134153,349792,4075776
LOC000595,ACC0033,POL00032,North,NY,67923,41.5664,-71.52308,HZ-N-03,Residential,STEEL,2005,3,3944978,89926,395727,4430631
LOC000596,ACC0106,POL00120,North,NY,88587,44.24965,-75.98317,HZ-N-20,Residential,CONCRETE,1999,15,2445698,129477,309242,2884417
LOC000597,ACC0117,POL00265,West,WA,53017,42.41474,-117.91802,HZ-W-01,Commercial,WOOD,1963,1,2697241,232395,356113,3285749
LOC000598,ACC0108,POL00247,East,NJ,91376,35.00785,-75.43771,HZ-E-12,Hospitality,MASONRY,1981,5,2586746,426039,601056,3613841
LOC000599,ACC0080,POL00299,West,CA,80928,38.97357,-115.36233,HZ-W-12,Commercial,MASONRY,2010,10,635531,673612,612916,1922059
LOC000600,ACC0061,POL00260,East,VA,83328,38.69152,-74.2519,HZ-E-02,Residential,CONCRETE,1994,7,1646985,36948,542827,2226760
LOC000601,ACC0154,POL00170,Central,OK,85813,38.07397,-89.9821,HZ-C-15,Industrial,STEEL,2003,11,3910526,442075,71726,4424327
LOC000602,ACC0178,POL00118,South,TX,71149,26.97465,-99.92606,HZ-S-08,Commercial,MASONRY,2011,11,3774652,108483,520021,4403156
LOC000603,ACC0019,POL00184,West,OR,13934,45.21735,-123.93947,HZ-W-01,Residential,MASONRY,1987,15,961159,859516,193194,2013869
LOC000604,ACC0045,POL00113,South,LA,44340,33.77778,-96.01754,HZ-S-10,Commercial,STEEL,2020,8,3928178,774784,46037,4748999
LOC000605,ACC0168,POL00057,South,FL,54352,25.18894,-86.45095,HZ-S-13,Commercial,STEEL,2008,8,838522,569010,106105,1513637
LOC000606,ACC0017,POL00061,East,VA,28931,41.81681,-72.01614,HZ-E-14,Commercial,MASONRY,1974,18,2872052,379367,552522,3803941
LOC000607,ACC0151,POL00097,East,VA,80184,35.9564,-78.67663,HZ-E-20,Industrial,MASONRY,1991,8,1433585,920811,667044,3021440
LOC000608,ACC0021,POL00241,North,MA,96966,44.84192,-71.14166,HZ-N-07,Residential,MASONRY,2015,13,3761004,285202,532959,4579165
LOC000609,ACC0096,POL00270,West,WA,73346,39.9774,-119.82159,HZ-W-11,Hospitality,CONCRETE,1984,19,3250493,1087782,392446,4730721
LOC000610,ACC0102,POL00112,East,NC,50107,35.75621,-77.579,HZ-E-08,Hospitality,CONCRETE,2023,6,2825195,96765,217264,3139224
LOC000611,ACC0133,POL00181,Central,MO,40169,36.20897,-98.73958,HZ-C-15,Residential,CONCRETE,2015,20,1167573,1174591,88876,2431040
LOC000612,ACC0098,POL00013,South,TX,33536,28.30761,-90.04914,HZ-S-09,Hospitality,MASONRY,1983,3,2061050,927030,428818,3416898
LOC000613,ACC0059,POL00051,South,FL,25543,29.91987,-98.43682,HZ-S-09,Residential,STEEL,1954,18,1335297,1072277,537700,2945274
LOC000614,ACC0049,POL00310,South,FL,28070,27.72444,-83.6887,HZ-S-09,Industrial,WOOD,1988,10,2931605,710469,262168,3904242
LOC000615,ACC0102,POL00117,Central,MO,39743,40.88682,-85.16088,HZ-C-05,Commercial,CONCRETE,1979,17,1801874,44936,494932,2341742
LOC000616,ACC0081,POL00097,East,NC,66202,40.51518,-76.61538,HZ-E-03,Hospitality,MASONRY,2006,15,3277694,1003015,757607,5038316
LOC000617,ACC0128,POL00338,Central,IL,56486,42.86375,-95.41642,HZ-C-01,Industrial,MASONRY,2003,14,1671606,311399,605561,2588566
LOC000618,ACC0036,POL00079,West,OR,53286,37.21727,-123.79084,HZ-W-02,Hospitality,CONCRETE,1976,13,3299589,1147437,314192,4761218
LOC000619,ACC0024,POL00088,North,MA,23672,41.64421,-70.38062,HZ-N-10,Commercial,WOOD,2012,1,889949,1015680,113915,2019544
LOC000620,ACC0018,POL00233,South,FL,17530,26.85303,-94.17789,HZ-S-17,Industrial,WOOD,1971,11,3922459,829278,297604,5049341
LOC000621,ACC0100,POL00106,Central,MO,27030,36.16224,-93.7238,HZ-C-03,Commercial,STEEL,2005,16,1740414,349327,116123,2205864
LOC000622,ACC0002,POL00074,North,PA,68422,43.58386,-75.41044,HZ-N-07,Residential,CONCRETE,1981,17,1401550,445664,526883,2374097
LOC000623,ACC0074,POL00331,South,LA,69809,29.16426,-99.2183,HZ-S-03,Industrial,STEEL,2000,20,3787797,1049614,482559,5319970
LOC000624,ACC0099,POL00338,Central,IL,34044,43.09968,-89.00134,HZ-C-15,Residential,CONCRETE,1955,8,1840857,542473,188301,2571631
LOC000625,ACC0127,POL00211,Central,IL,82459,40.99991,-98.99884,HZ-C-07,Residential,STEEL,1959,4,1248300,1147717,306068,2702085
LOC000626,ACC0007,POL00038,East,VA,93737,36.02213,-75.45755,HZ-E-15,Hospitality,CONCRETE,1993,13,1820067,965681,172846,2958594
LOC000627,ACC0172,POL00238,Central,MO,73538,36.03214,-86.24295,HZ-C-11,Hospitality,WOOD,1960,18,258438,42517,262779,563734
LOC000628,ACC0005,POL00311,West,WA,23174,45.12683,-116.42594,HZ-W-06,Commercial,STEEL,1965,18,1935946,314137,493656,2743739
LOC000629,ACC0056,POL00018,West,CA,98479,36.37204,-120.03408,HZ-W-06,Commercial,CONCRETE,1956,17,425416,43510,710287,1179213
LOC000630,ACC0002,POL00025,West,WA,59465,43.04555,-120.00412,HZ-W-20,Commercial,MASONRY,1997,8,2868410,235573,409593,3513576
LOC000631,ACC0057,POL00050,South,FL,97046,28.03405,-96.15696,HZ-S-03,Commercial,MASONRY,1955,14,1868665,78603,15267,1962535
LOC000632,ACC0102,POL00220,East,VA,25834,35.51638,-77.55016,HZ-E-18,Commercial,MASONRY,1963,12,1453416,1198712,657233,3309361
LOC000633,ACC0169,POL00143,South,FL,95189,28.50268,-90.82448,HZ-S-03,Industrial,WOOD,1958,7,1786695,683203,12563,2482461
LOC000634,ACC0044,POL00129,East,NC,22418,38.28945,-72.06628,HZ-E-19,Industrial,CONCRETE,1967,11,2195373,233518,747143,3176034
LOC000635,ACC0115,POL00196,South,LA,76981,28.01595,-87.82933,HZ-S-19,Commercial,WOOD,1979,1,1433650,1031100,70793,2535543
LOC000636,ACC0016,POL00071,East,NJ,59089,37.42798,-77.29518,HZ-E-03,Hospitality,STEEL,1975,5,1395405,515759,773758,2684922
LOC000637,ACC0035,POL00143,East,NC,51620,38.7846,-72.37886,HZ-E-11,Residential,CONCRETE,1986,1,258992,519256,760541,1538789
LOC000638,ACC0176,POL00114,South,LA,89700,26.85236,-98.91852,HZ-S-08,Hospitality,STEEL,1973,15,1489448,738753,254016,2482217
LOC000639,ACC0053,POL00065,East,NJ,22027,41.62929,-78.63525,HZ-E-05,Commercial,MASONRY,1980,17,3748485,1051048,73384,4872917
LOC000640,ACC0156,POL00128,North,PA,49728,43.60837,-77.55075,HZ-N-06,Industrial,CONCRETE,1975,9,2059051,673185,172132,2904368
LOC000641,ACC0130,POL00313,Central,MO,66810,38.39946,-92.9393,HZ-C-14,Commercial,CONCRETE,1952,13,435611,774097,417589,1627297
LOC000642,ACC0066,POL00195,East,NJ,70771,38.29758,-75.13004,HZ-E-06,Industrial,CONCRETE,1986,13,3282882,649631,624094,4556607
LOC000643,ACC0002,POL00007,East,VA,75627,39.71891,-77.62999,HZ-E-07,Industrial,CONCRETE,2001,14,401736,718842,143294,1263872
LOC000644,ACC0105,POL00020,Central,OK,26315,37.7703,-85.18717,HZ-C-03,Hospitality,MASONRY,1974,14,1665083,825384,513331,3003798
LOC000645,ACC0167,POL00198,Central,OK,65579,39.3976,-89.67266,HZ-C-02,Commercial,MASONRY,2011,2,1562044,1088726,743575,3394345
LOC000646,ACC0117,POL00349,Central,MO,29315,40.99108,-97.78174,HZ-C-20,Industrial,MASONRY,2024,6,2746407,79257,731351,3557015
LOC000647,ACC0133,POL00097,North,NY,65436,43.53035,-70.25854,HZ-N-03,Commercial,CONCRETE,1982,10,2802798,826035,416983,4045816
LOC000648,ACC0028,POL00326,East,NC,85053,36.46383,-76.11874,HZ-E-03,Industrial,MASONRY,1984,7,2861890,822765,614549,4299204
LOC000649,ACC0025,POL00036,Central,MO,64767,43.88323,-87.75416,HZ-C-01,Hospitality,STEEL,2005,6,3031856,666133,6732,3704721
LOC000650,ACC0116,POL00291,South,FL,37862,29.37824,-89.94772,HZ-S-04,Commercial,MASONRY,1957,6,3052987,301714,207639,3562340
LOC000651,ACC0021,POL00151,West,CA,21233,42.0294,-118.38021,HZ-W-06,Hospitality,WOOD,1985,3,1187800,877299,462139,2527238
LOC000652,ACC0069,POL00004,South,LA,97205,31.05524,-97.98382,HZ-S-02,Residential,WOOD,1977,17,1084739,1022222,508763,2615724
LOC000653,ACC0155,POL00220,West,OR,54112,36.25337,-119.62666,HZ-W-11,Industrial,STEEL,1990,8,2629101,1110674,798347,4538122
LOC000654,ACC0026,POL00002,Central,OK,69889,35.51517,-94.65956,HZ-C-11,Hospitality,MASONRY,1953,20,1771309,813637,640479,3225425
LOC000655,ACC0132,POL00212,North,PA,96537,42.25959,-73.13815,HZ-N-16,Commercial,WOOD,1991,1,1272171,541221,386326,2199718
LOC000656,ACC0157,POL00042,East,NJ,55656,37.55445,-74.75266,HZ-E-13,Hospitality,CONCRETE,1962,13,3487142,702675,710860,4900677
LOC000657,ACC0009,POL00066,South,FL,75264,32.88611,-84.30276,HZ-S-17,Residential,STEEL,2020,15,3086101,320231,545316,3951648
LOC000658,ACC0169,POL00046,South,TX,23824,29.86601,-95.13288,HZ-S-06,Hospitality,WOOD,1970,11,585191,1031180,694830,2311201
LOC000659,ACC0171,POL00070,Central,MO,80063,39.28672,-86.53734,HZ-C-04,Hospitality,WOOD,1992,8,1024324,560286,698281,2282891
LOC000660,ACC0168,POL00329,Central,OK,83649,43.1915,-88.85548,HZ-C-13,Hospitality,MASONRY,1978,9,371233,739796,395323,1506352
LOC000661,ACC0147,POL00189,North,NY,26700,43.70291,-70.62789,HZ-N-04,Industrial,CONCRETE,2023,1,567172,206938,356765,1130875
LOC000662,ACC0174,POL00065,South,LA,78124,33.81865,-93.60714,HZ-S-12,Commercial,WOOD,2000,1,2346481,418160,407000,3171641
LOC000663,ACC0038,POL00308,East,VA,47144,40.69773,-75.50117,HZ-E-15,Commercial,WOOD,1990,10,1425090,323459,311242,2059791
LOC000664,ACC0127,POL00150,East,NC,59375,38.59178,-74.58246,HZ-E-07,Residential,STEEL,1969,7,617845,593471,740842,1952158
LOC000665,ACC0169,POL00082,Central,IL,12826,42.71101,-89.08907,HZ-C-10,Hospitality,STEEL,2004,16,3037721,130239,187716,3355676
LOC000666,ACC0180,POL00281,Central,MO,61612,41.54079,-95.76454,HZ-C-07,Residential,MASONRY,1991,19,1740237,170624,553485,2464346
LOC000667,ACC0179,POL00248,Central,IL,48152,40.89171,-91.34264,HZ-C-15,Commercial,MASONRY,1977,7,3664360,657689,479757,4801806
LOC000668,ACC0110,POL00348,West,CA,32049,44.56799,-116.27412,HZ-W-13,Residential,WOOD,1995,16,1619285,233800,711267,2564352
LOC000669,ACC0161,POL00207,South,FL,42112,28.04637,-91.32357,HZ-S-05,Residential,WOOD,1980,13,592188,1100945,681676,2374809
LOC000670,ACC0119,POL00333,East,NC,60082,39.9616,-73.56905,HZ-E-03,Industrial,CONCRETE,1997,1,2600457,381731,684507,3666695
LOC000671,ACC0151,POL00294,North,NY,85055,43.34396,-74.90252,HZ-N-01,Hospitality,STEEL,1962,19,611921,1045965,672566,2330452
LOC000672,ACC0138,POL00095,South,TX,63127,30.14281,-98.01117,HZ-S-03,Residential,CONCRETE,2021,18,2803634,929443,312856,4045933
LOC000673,ACC0054,POL00338,West,WA,25378,45.3943,-119.14916,HZ-W-04,Commercial,MASONRY,1950,18,2149182,154074,544107,2847363
LOC000674,ACC0144,POL00132,East,VA,14588,38.60065,-74.43152,HZ-E-03,Residential,WOOD,2014,10,616089,102089,135073,853251
LOC000675,ACC0076,POL00338,East,NC,80005,34.00068,-76.8958,HZ-E-17,Hospitality,MASONRY,2023,16,819755,907202,690130,2417087
LOC000676,ACC0170,POL00023,West,WA,41077,40.61135,-122.11144,HZ-W-04,Residential,MASONRY,1968,10,3920101,758443,635617,5314161
LOC000677,ACC0109,POL00039,Central,IL,82069,40.32605,-95.83906,HZ-C-20,Industrial,STEEL,1998,6,662909,1177776,226534,2067219
LOC000678,ACC0163,POL00331,East,NJ,35248,35.14595,-77.57366,HZ-E-09,Industrial,MASONRY,2003,5,1166105,912009,728252,2806366
LOC000679,ACC0029,POL00281,South,TX,63317,27.22748,-94.5975,HZ-S-18,Residential,STEEL,1961,12,1689397,74336,632928,2396661
LOC000680,ACC0097,POL00054,Central,MO,26187,35.08877,-94.34266,HZ-C-08,Commercial,STEEL,2025,16,713750,493464,286939,1494153
LOC000681,ACC0044,POL00163,North,MA,61060,41.35527,-79.00934,HZ-N-02,Commercial,STEEL,2018,18,3037923,611389,578333,4227645
LOC000682,ACC0169,POL00065,East,VA,28700,34.07598,-75.40504,HZ-E-05,Hospitality,STEEL,1956,12,2100103,287538,271645,2659286
LOC000683,ACC0120,POL00258,West,CA,47594,39.32459,-120.04936,HZ-W-12,Industrial,CONCRETE,2016,8,2944640,897120,741119,4582879
LOC000684,ACC0062,POL00048,South,FL,31641,32.60721,-87.30647,HZ-S-03,Residential,WOOD,1986,18,1382037,872523,327928,2582488
LOC000685,ACC0179,POL00064,Central,IL,63145,36.22786,-92.53292,HZ-C-18,Residential,MASONRY,1950,14,1878316,1086784,766296,3731396
LOC000686,ACC0176,POL00312,West,WA,15551,42.57879,-115.71587,HZ-W-17,Hospitality,MASONRY,2017,8,1547289,532179,774879,2854347
LOC000687,ACC0098,POL00088,South,TX,58927,28.17962,-98.98187,HZ-S-16,Residential,STEEL,1981,18,3620736,299589,538637,4458962
LOC000688,ACC0101,POL00112,Central,IL,49953,37.64191,-96.80401,HZ-C-19,Residential,CONCRETE,2012,2,1316619,647421,506592,2470632
LOC000689,ACC0103,POL00182,South,LA,11161,28.18503,-99.89691,HZ-S-06,Residential,CONCRETE,2012,7,2030864,709023,312843,3052730
LOC000690,ACC0169,POL00129,North,PA,39634,40.61921,-75.12588,HZ-N-05,Hospitality,CONCRETE,1997,10,3868623,342354,430670,4641647
LOC000691,ACC0042,POL00072,East,NJ,56365,41.91495,-74.40604,HZ-E-15,Hospitality,WOOD,1995,7,2349939,585144,113974,3049057
LOC000692,ACC0042,POL00342,North,MA,36082,42.10528,-76.68786,HZ-N-02,Hospitality,STEEL,1965,14,268847,300347,413711,982905
LOC000693,ACC0129,POL00200,East,VA,27225,40.00872,-73.53764,HZ-E-13,Residential,WOOD,1952,5,3454688,287248,340669,4082605
LOC000694,ACC0003,POL00223,North,PA,72939,43.39155,-76.57859,HZ-N-20,Industrial,STEEL,2012,3,157247,515986,54567,727800
LOC000695,ACC0068,POL00127,West,CA,97337,40.17984,-121.7548,HZ-W-04,Hospitality,MASONRY,2010,4,2690457,339806,764672,3794935
LOC000696,ACC0059,POL00062,West,WA,27340,47.88083,-118.67923,HZ-W-05,Hospitality,WOOD,1985,7,2663141,399979,197833,3260953
LOC000697,ACC0079,POL00325,Central,MO,40333,42.77915,-94.29471,HZ-C-17,Commercial,STEEL,2004,16,174077,438682,95352,708111
LOC000698,ACC0108,POL00127,North,MA,51922,40.55027,-76.36424,HZ-N-12,Residential,MASONRY,1955,1,2800599,128329,319071,3247999
LOC000699,ACC0111,POL00095,North,PA,43064,42.36029,-70.91518,HZ-N-04,Hospitality,STEEL,1992,10,1449054,464549,299176,2212779
LOC000700,ACC0151,POL00271,North,PA,89261,41.65606,-72.58708,HZ-N-12,Industrial,MASONRY,1985,7,157300,1177141,136637,1471078
LOC000701,ACC0151,POL00336,East,NJ,34960,39.03647,-74.78715,HZ-E-02,Commercial,CONCRETE,1962,3,3821160,243064,136823,4201047
LOC000702,ACC0040,POL00023,Central,OK,26755,39.26779,-88.58518,HZ-C-18,Commercial,CONCRETE,2020,9,1538218,652241,760585,2951044
LOC000703,ACC0018,POL00248,Central,OK,64919,40.66878,-98.23857,HZ-C-14,Residential,MASONRY,1985,5,1556847,787582,470267,2814696
LOC000704,ACC0132,POL00039,South,LA,31694,32.3308,-90.09948,HZ-S-18,Hospitality,CONCRETE,2021,13,354985,418859,776696,1550540
LOC000705,ACC0132,POL00234,East,VA,76036,35.28002,-77.47535,HZ-E-01,Industrial,STEEL,1978,10,967904,406015,3775,1377694
LOC000706,ACC0164,POL00076,West,WA,46406,32.7298,-121.85605,HZ-W-02,Commercial,STEEL,1956,8,599555,378841,234807,1213203
LOC000707,ACC0084,POL00043,Central,IL,81994,40.83781,-90.50976,HZ-C-12,Industrial,MASONRY,2002,20,2342253,263657,1467,2607377
LOC000708,ACC0066,POL00009,South,FL,80436,26.97352,-80.69545,HZ-S-06,Residential,CONCRETE,1982,20,2725446,41827,372751,3140024
LOC000709,ACC0040,POL00229,East,VA,40372,35.63135,-74.5914,HZ-E-13,Hospitality,STEEL,1968,16,1025427,700028,281850,2007305
LOC000710,ACC0166,POL00145,North,NY,12758,40.9443,-75.09482,HZ-N-06,Industrial,MASONRY,1972,13,2026821,408031,184665,2619517
LOC000711,ACC0026,POL00270,West,CA,27995,38.82232,-119.90478,HZ-W-13,Residential,WOOD,1998,13,391311,320988,75548,787847
LOC000712,ACC0161,POL00308,North,NY,11769,41.24171,-79.16404,HZ-N-05,Residential,WOOD,2019,11,3302123,111729,138599,3552451
LOC000713,ACC0079,POL00170,Central,IL,72771,41.83705,-86.61415,HZ-C-06,Commercial,MASONRY,1957,18,948598,311986,503762,1764346
LOC000714,ACC0027,POL00262,West,WA,64432,45.1988,-123.07466,HZ-W-10,Commercial,WOOD,1978,1,2380077,278108,22238,2680423
LOC000715,ACC0176,POL00058,South,TX,74463,27.58162,-81.56618,HZ-S-13,Commercial,WOOD,1978,4,718141,760944,687199,2166284
LOC000716,ACC0012,POL00310,Central,MO,29805,38.00352,-94.5926,HZ-C-03,Commercial,CONCRETE,2017,11,1598657,179991,645604,2424252
LOC000717,ACC0090,POL00054,East,NC,45532,39.49729,-74.62669,HZ-E-10,Hospitality,STEEL,1983,3,1883604,335034,699686,2918324
LOC000718,ACC0018,POL00058,West,CA,85739,34.36448,-119.97974,HZ-W-16,Hospitality,STEEL,1968,3,3362262,327419,335812,4025493
LOC000719,ACC0155,POL00326,South,FL,53707,27.87384,-91.52336,HZ-S-14,Commercial,MASONRY,1999,14,862827,827440,369737,2060004
LOC000720,ACC0149,POL00216,East,NC,79067,38.2897,-77.3892,HZ-E-03,Commercial,WOOD,1980,12,2338796,1053060,558339,3950195
LOC000721,ACC0090,POL00185,North,NY,28264,44.78808,-70.79096,HZ-N-02,Industrial,CONCRETE,1968,18,1620009,1190996,496947,3307952
LOC000722,ACC0097,POL00014,Central,MO,65667,35.50279,-97.93298,HZ-C-05,Industrial,WOOD,1963,19,1117107,461948,235496,1814551
LOC000723,ACC0020,POL00007,North,PA,84603,40.73443,-78.58723,HZ-N-08,Hospitality,MASONRY,1973,16,3751045,351713,31652,4134410
LOC000724,ACC0074,POL00057,West,WA,30432,38.58436,-120.96397,HZ-W-01,Residential,WOOD,1972,17,2312285,648113,493024,3453422
LOC000725,ACC0147,POL00257,South,TX,50112,33.53418,-90.91407,HZ-S-09,Commercial,CONCRETE,1970,9,3592513,908397,712930,5213840
LOC000726,ACC0101,POL00095,Central,OK,83307,36.90678,-90.71434,HZ-C-08,Residential,CONCRETE,2011,11,1683602,282423,779233,2745258
LOC000727,ACC0050,POL00139,West,OR,24208,32.87475,-120.6567,HZ-W-14,Residential,WOOD,1996,20,3569753,817903,172830,4560486
LOC000728,ACC0153,POL00006,West,OR,50516,34.60417,-123.04182,HZ-W-07,Commercial,MASONRY,1954,8,217645,522330,295915,1035890
LOC000729,ACC0081,POL00048,South,LA,50449,33.87845,-90.32386,HZ-S-02,Residential,STEEL,1986,13,2468929,114108,591123,3174160
LOC000730,ACC0085,POL00209,East,VA,76005,36.8467,-78.09338,HZ-E-04,Residential,MASONRY,1953,19,3253455,839234,760939,4853628
LOC000731,ACC0161,POL00048,West,OR,40352,34.57957,-117.85863,HZ-W-03,Commercial,MASONRY,1970,17,2559364,98450,304212,2962026
LOC000732,ACC0093,POL00320,East,NC,66479,37.57984,-78.08162,HZ-E-10,Residential,CONCRETE,1980,7,2653236,1117412,357999,4128647
LOC000733,ACC0037,POL00159,Central,OK,81714,40.65011,-92.53716,HZ-C-01,Residential,CONCRETE,1962,15,414565,339608,594438,1348611
LOC000734,ACC0046,POL00236,South,TX,43809,30.1886,-92.93263,HZ-S-03,Hospitality,STEEL,2006,5,777264,162945,293724,1233933
LOC000735,ACC0175,POL00067,Central,OK,67780,42.73103,-93.98591,HZ-C-20,Industrial,STEEL,1997,3,2147906,103031,381128,2632065
LOC000736,ACC0063,POL00288,West,WA,11041,32.68281,-115.20312,HZ-W-02,Commercial,WOOD,1987,13,1987823,571189,715711,3274723
LOC000737,ACC0090,POL00239,North,MA,71405,41.94111,-75.37721,HZ-N-03,Hospitality,WOOD,1960,6,3681219,173047,233886,4088152
LOC000738,ACC0155,POL00249,West,OR,37870,38.42433,-123.41976,HZ-W-11,Hospitality,WOOD,1985,15,3322134,928306,209160,4459600
LOC000739,ACC0098,POL00032,North,NY,57381,41.06735,-74.31793,HZ-N-20,Hospitality,CONCRETE,1977,2,2071186,325164,671315,3067665
LOC000740,ACC0018,POL00141,South,FL,63093,27.26864,-96.47789,HZ-S-05,Residential,STEEL,2007,14,3281867,906928,282956,4471751
LOC000741,ACC0088,POL00153,East,NC,31565,40.64439,-78.35291,HZ-E-14,Commercial,STEEL,2003,16,3845821,564100,193020,4602941
LOC000742,ACC0100,POL00006,East,NC,83519,37.49427,-72.61182,HZ-E-19,Commercial,WOOD,2024,20,3387736,356989,730532,4475257
LOC000743,ACC0128,POL00163,North,PA,24890,40.75253,-75.41341,HZ-N-05,Hospitality,STEEL,2016,1,3554025,683780,14875,4252680
LOC000744,ACC0049,POL00216,Central,IL,81576,43.72512,-98.53831,HZ-C-07,Commercial,CONCRETE,1977,12,2760417,962310,669952,4392679
LOC000745,ACC0129,POL00064,South,FL,75422,32.32401,-99.67617,HZ-S-10,Hospitality,CONCRETE,2002,12,2950567,50138,388241,3388946
LOC000746,ACC0096,POL00091,South,LA,82450,26.02042,-96.48372,HZ-S-14,Commercial,CONCRETE,1998,10,1886140,1117166,352139,3355445
LOC000747,ACC0023,POL00054,Central,OK,21749,37.54924,-90.69435,HZ-C-04,Residential,CONCRETE,1963,16,2953308,937490,664909,4555707
